StationID,Facility,URL,Phone,Office Div,Location 1,Address,Lat,Lon
618GA,South Central VA Clinic (St James) ,http://www.minneapolis.va.gov/locations/SouthCentral.asp,507-375-9670,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"1212 Heckman Court
St James, MN 56081
(43.97073059100046, -94.61809722099969)","1212 Heckman Court
St James, MN 56081
",43.970730591,-94.618097221
438GA,Spirit Lake VA Clinic ,http://www.siouxfalls.va.gov/locations/SpiritLake.asp,712-336-6400,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"1310 Lake Street
Spirit Lake, IA 51360
(43.423483898000484, -95.10988150399965)","1310 Lake Street
Spirit Lake, IA 51360
",43.423483898,-95.109881504
638A8,Sterling VA Outpatient Clinic ,http://www.iowacity.va.gov/locations/CBOC_Sterling_IL.asp,815-632-6200,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"406 Avenue
Sterling, IL 61081
(41.7893078780005, -89.70286762599966)","406 Avenue
Sterling, IL 61081
",41.789307878,-89.702867626
618BY,Twin Ports VA Clinic ,http://www.minneapolis.va.gov/locations/TwinPorts.asp,715-398-2400,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"3520 Tower Avenue
Superior, WI 54880
(46.6974827570005, -92.10405947699968)","3520 Tower Avenue
Superior, WI 54880
",46.697482757,-92.104059477
438GE,Wagner CBOC ,http://www.siouxfalls.va.gov/locations/wagner.asp,605-384-2340,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"400 West Hwy
Wagner, SD 57380
(43.085753845000454, -98.29530733999968)","400 West Hwy
Wagner, SD 57380
",43.085753845,-98.29530734
636GH,Waterloo VA Clinic ,http://www.iowacity.va.gov/locations/CBOC_Waterloo_IA.asp,319-235-1230,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"945 Tower Park Drive
Waterloo, IA 50701
(42.456112464000455, -92.37522937599965)","945 Tower Park Drive
Waterloo, IA 50701
",42.456112464,-92.375229376
438GF,Watertown CBOC ,http://www.siouxfalls.va.gov/locations/watertown.asp,605-884-2420,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"917 29th Street
Watertown, SD 57201
(44.88966950600047, -97.06801369799967)","917 29th Street
Watertown, SD 57201
",44.889669506,-97.068013698
437GF,Williston VA Community Based Outpatient Clinic ,http://www.fargo.va.gov/locations/williston.asp,701-572-2470,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"205 Main Street
Williston, ND 58802
(48.14560883500047, -103.62167208199969)","205 Main Street
Williston, ND 58802
",48.145608835,-103.621672082
568HP,Winner VA Clinic ,http://www.blackhills.va.gov/locations/winner.asp,605-842-2443,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"1436 10th Street
Winner, SD 57580
(43.36897446400047, -99.84025296099969)","1436 10th Street
Winner, SD 57580
",43.368974464,-99.840252961
0446V,Bismarck Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5204&r=1,701-224-9751 Or 701-224-9751,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"619 Riverwood Drive
Bismarck, ND 58504
(46.79466912400051, -100.80034009099967)","619 Riverwood Drive
Bismarck, ND 58504
",46.794669124,-100.800340091
0439V,Brooklyn Park Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5913&r=1,763-503-2220 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"7001 78th Avenue
Brooklyn Park, MN 55445
(45.09531995000049, -93.37109050899966)","7001 78th Avenue
Brooklyn Park, MN 55445
",45.09531995,-93.371090509
0431V,Cedar Rapids Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5448&r=1,319-378-0016 Or 319-378-0016,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"4250 River Center Court
Cedar Rapids, IA 52402
(42.01948075400048, -91.70119021599965)","4250 River Center Court
Cedar Rapids, IA 52402
",42.019480754,-91.701190216
0405V,Des Moines Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5400&r=1,515-284-4929 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"1821 22nd Street
Des Moines, IA 50266
(41.600361086000476, -93.73614047899969)","1821 22nd Street
Des Moines, IA 50266
",41.600361086,-93.736140479
0429V,Duluth Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=425&r=1,218-722-8654 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"405 Superior Street
Duluth, MN 55802
(46.783037497000464, -92.10333620699964)","405 Superior Street
Duluth, MN 55802
",46.783037497,-92.103336207
0406V,Fargo Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5132&r=1,701-237-0942,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"3310 Fiechtner Drive
Fargo, ND 58103-8730
(46.86408952800048, -96.83255021999969)","3310 Fiechtner Drive
Fargo, ND 58103-8730
",46.864089528,-96.83255022
0427V,Lincoln Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=423&r=1,402-476-9736 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"3119 O Street
Lincoln, NE 68510
(40.81351008700045, -96.67559092399966)","3119 O Street
Lincoln, NE 68510
",40.813510087,-96.675590924
0404V,Minot Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5133&r=1,701-852-0177 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"1400 20th Avenue
Minot, ND 58701
(48.211334827000485, -101.31437607799967)","1400 20th Avenue
Minot, ND 58701
",48.211334827,-101.314376078
0424V,Omaha Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=424&r=1,402-346-6735 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"3047 72nd Street
Omaha, NE 68124
(41.23120092500045, -96.02387038399968)","3047 72nd Street
Omaha, NE 68124
",41.231200925,-96.023870384
4231,Pine Ridge Vet Center Outstation ,http://www.va.gov/directory/guide/facility.asp?id=5483&r=1,605-685-1300 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"18 Martin
SD 57747
(43.427951290000465, -103.47440842199967)","18 Martin
SD 57747
",43.42795129,-103.474408422
0430V,Quad Cities Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5452&r=1,309-762-6955 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"1529 46th Avenue
Moline, IL 61265
(41.46702012200046, -90.50977056999966)","1529 46th Avenue
Moline, IL 61265
",41.467020122,-90.50977057
0423V,Rapid City Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=407&r=1,605-348-0077 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"621 6th St
Rapid City, SD 57701
(44.07975181800049, -103.22744901099969)","621 6th St
Rapid City, SD 57701
",44.079751818,-103.227449011
0428V,Sioux City Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=5485&r=1,712-255-3808 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"1551 Indian Hills Drive
Sioux City, IA 51104
(42.532829466000464, -96.38998045299968)","1551 Indian Hills Drive
Sioux City, IA 51104
",42.532829466,-96.389980453
0425V,Sioux Falls Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=408&r=1,605-330-4552 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"3200 49th Street
Sioux Falls, SD 57106
(43.50758891300046, -96.76565100999966)","3200 49th Street
Sioux Falls, SD 57106
",43.507588913,-96.76565101
0416V,St. Paul Vet Center ,http://www.va.gov/directory/guide/facility.asp?id=426&r=1,651-644-4022 Or 877-927-8387,Veterans Health Administration: VISN 23: VA Midwest Health Care Network,"550 County Road D
New Brighton, MN 55112
(45.03569218100046, -93.1937852049997)","550 County Road D
New Brighton, MN 55112
",45.035692181,-93.193785205
xxx,Eastern Area Office ,http://www.va.gov/directory/guide/facility.asp?id=1050&r=1,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"303 Ann
Arbor, MI 48105
(42.30252100000047, -83.70953890799967)","303 Ann
Arbor, MI 48105
",42.302521,-83.709538908
313,Baltimore Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=251&r=1,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"31 Hopkins Plaza
Baltimore, MD 21201
(39.288420576000476, -76.61773096299964)","31 Hopkins Plaza
Baltimore, MD 21201
",39.288420576,-76.617730963
301,Boston VA Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=354&r=1,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"15 New Sudbury Street
Boston, MA 02203-9928
(42.36132951900049, -71.06073052399967)","15 New Sudbury Street
Boston, MA 02203-9928
",42.361329519,-71.060730524
307,Buffalo Regional Office ,http://www.vba.va.gov/ro/buffalo/default.htm,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"130 Elmwood Avenue
Buffalo, NY 14202-2478
(42.88814956400046, -78.87926027099968)","130 Elmwood Avenue
Buffalo, NY 14202-2478
",42.888149564,-78.879260271
325,Cleveland Regional Office ,http://www.vba.va.gov/ro/cleveland/index.html,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"1240 9th Street
Cleveland, OH 44199
(41.505212491000464, -81.69124909399966)","1240 9th Street
Cleveland, OH 44199
",41.505212491,-81.691249094
329,Detroit Regional Office ,http://www.vba.va.gov/ro/central/detr/default.htm,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"477 Michigan Ave
Detroit, MI 48226
(42.331678989000466, -83.05338012799967)","477 Michigan Ave
Detroit, MI 48226
",42.331678989,-83.053380128
308,Hartford Regional Office ,http://www.vba.va.gov/ro/hartford/index.htm,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"555 Willard Avenue
Newington, CT 06111
(41.702348018000464, -72.73482155999966)","555 Willard Avenue
Newington, CT 06111
",41.702348018,-72.73482156
326,Indianapolis Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=362&r=1,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"575 Pennsylvania St
Indianapolis, IN 46204
(39.77486003700045, -86.15595112399967)","575 Pennsylvania St
Indianapolis, IN 46204
",39.774860037,-86.155951124
373,Manchester Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=270&r=1,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"275 Chestnut St
Manchester, NH 03101
(42.988529490000474, -71.46064049299963)","275 Chestnut St
Manchester, NH 03101
",42.98852949,-71.460640493
306,New York Regional Office ,http://www.vba.va.gov/ro/east/ny/default.htm,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"245 Houston St
New York, NY 10014
(40.62262603700049, -74.14506773599965)","245 Houston St
New York, NY 10014
",40.622626037,-74.145067736
309,Newark Regional Office ,http://www.vba.va.gov/ro/east/newrk/,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"20 Washington Place
Newark, NJ 07102
(40.74256099100046, -74.17042169099966)","20 Washington Place
Newark, NJ 07102
",40.742560991,-74.170421691
310,Philadelphia Regional Office ,http://www.benefits.va.gov/philadelphia,215-842-2000,Veterans Benefits Administration: Eastern Area Office,"5000 Wissahickon Avenue
Philadelphia, PA 19144
(40.01845041400048, -75.17332401299967)","5000 Wissahickon Avenue
Philadelphia, PA 19144
",40.018450414,-75.173324013
311,Pittsburgh Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=315&r=1,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"1000 Liberty Avenue
Pittsburgh, PA 15222
(40.44371040800047, -79.99510056299965)","1000 Liberty Avenue
Pittsburgh, PA 15222
",40.443710408,-79.995100563
304,Providence Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=237&r=1,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"380 Westminster Street
Providence, RI 02903
(41.8212704500005, -71.41487063999966)","380 Westminster Street
Providence, RI 02903
",41.82127045,-71.41487064
402,Togus VA Medical/Regional Office Center ,http://www.vba.va.gov/ro/east/togus/index.htm,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"1 VA Center
Augusta, ME 04330
(44.33609220000045, -69.75874732399967)","1 VA Center
Augusta, ME 04330
",44.3360922,-69.758747324
405,White River Junction Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=235&r=1,800-827-1000,Veterans Benefits Administration: Eastern Area Office,"215 Main Street
White River Junction, VT 05009
(43.652131849000455, -72.32956976399964)","215 Main Street
White River Junction, VT 05009
",43.652131849,-72.329569764
460,Wilmington Regional Office ,http://www.benefits.va.gov/philadelphia,215-842-2000,Veterans Benefits Administration: Eastern Area Office,"1601 Kirkwood Highway
Wilmington, DE 19805
(39.73874059500048, -75.60562028199968)","1601 Kirkwood Highway
Wilmington, DE 19805
",39.738740595,-75.605620282
313,Intake Site At Aberdeen Proving Ground ,http://www.va.gov/directory/guide/facility.asp?id=5811&r=1,,Veterans Benefits Administration: Eastern Area Office,,,#VALUE!,#VALUE!
313,Intake Site At Annapolis Naval Station/USNA ,http://www.va.gov/directory/guide/facility.asp?id=5812&r=1,,Veterans Benefits Administration: Eastern Area Office,,,#VALUE!,#VALUE!
313,Intake Site At Bethesda NNH (No MOU) ,http://www.va.gov/directory/guide/facility.asp?id=5813&r=1,,Veterans Benefits Administration: Eastern Area Office,,,#VALUE!,#VALUE!
402,Intake Site At Brunswick Naval Air Station ,http://www.va.gov/directory/guide/facility.asp?id=5810&r=1,,Veterans Benefits Administration: Eastern Area Office,"Fleet
Brunswick, ME 04011
(43.902191261000496, -69.96468754999967)","Fleet
Brunswick, ME 04011
",43.902191261,-69.96468755
310,Intake Site At Carlisle Barracks ,http://www.va.gov/directory/guide/facility.asp?id=5842&r=1,,Veterans Benefits Administration: Eastern Area Office,,,#VALUE!,#VALUE!
308,Intake Site At Coast Guard Academy ,http://www.va.gov/directory/guide/facility.asp?id=5770&r=1,,Veterans Benefits Administration: Eastern Area Office,"15 Mohegan Ave
New London, CT 06320
(41.37060947800046, -72.10348737399966)","15 Mohegan Ave
New London, CT 06320
",41.370609478,-72.103487374
313,Intake Site At Curtis Bay Coast Guard ,http://www.va.gov/directory/guide/facility.asp?id=5814&r=1,,Veterans Benefits Administration: Eastern Area Office,"2401 Hawkins Point Road
Baltimore, MD 21226
(39.2050610120005, -76.56918069699964)","2401 Hawkins Point Road
Baltimore, MD 21226
",39.205061012,-76.569180697
313,Intake Site At Dalhgren Naval StationWC ,http://www.va.gov/directory/guide/facility.asp?id=5815&r=1,,Veterans Benefits Administration: Eastern Area Office,"6027 School House Lane
Dahlgren, VA 22448
(38.328153419000444, -77.04251715799967)","6027 School House Lane
Dahlgren, VA 22448
",38.328153419,-77.042517158
0404V,Intake Site At Dover Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5843&r=1,,Veterans Benefits Administration: Eastern Area Office,"Airman
Dover AFB, DE 19902
(39.124440593000486, -75.48042871199965)","Airman
Dover AFB, DE 19902
",39.124440593,-75.480428712
309,Intake Site At Earle Naval Weapons ,http://www.va.gov/directory/guide/facility.asp?id=5826&r=1,,Veterans Benefits Administration: Eastern Area Office,"201 Hwy 34
Colt's Neck, NJ 07722
(40.27878379000049, -74.17097580299964)","201 Hwy 34
Colt's Neck, NJ 07722
",40.27878379,-74.170975803
313,Intake Site At Fort Detrick ,http://www.va.gov/directory/guide/facility.asp?id=5816&r=1,,Veterans Benefits Administration: Eastern Area Office,"1520 Freedman Drive
Fort Detrick, MD 21702
(39.4387406030005, -77.42057301399967)","1520 Freedman Drive
Fort Detrick, MD 21702
",39.438740603,-77.420573014
310,Intake Site At Fort Dix ,http://www.va.gov/directory/guide/facility.asp?id=5844&r=1,,Veterans Benefits Administration: Eastern Area Office,,,#VALUE!,#VALUE!
307,Intake Site At Fort Drum ,http://www.va.gov/directory/guide/facility.asp?id=5829&r=1,,Veterans Benefits Administration: Eastern Area Office,,,#VALUE!,#VALUE!
313,Intake Site At Fort Meade ,http://www.va.gov/directory/guide/facility.asp?id=5817&r=1,,Veterans Benefits Administration: Eastern Area Office,,,#VALUE!,#VALUE!
309,Intake Site At Fort Monmouth ,http://www.va.gov/directory/guide/facility.asp?id=5827&r=1,,Veterans Benefits Administration: Eastern Area Office,"Army Career
Fort Monmouth, NJ
(40.319790869000485, -74.03513120899964)","Army Career
Fort Monmouth, NJ
",40.319790869,-74.035131209
313,Intake Site At Indian Head Naval Ord ,http://www.va.gov/directory/guide/facility.asp?id=5818&r=1,,Veterans Benefits Administration: Eastern Area Office,"12 Strauss Avenue
Indian Head, MD 20640
(38.59681050300048, -77.17668020999963)","12 Strauss Avenue
Indian Head, MD 20640
",38.596810503,-77.17668021
310,Intake Site At Lakehurst Naval Air Engineering Station ,http://www.va.gov/directory/guide/facility.asp?id=5845&r=1,,Veterans Benefits Administration: Eastern Area Office,"Fleet
Lakehurst, NJ 08733
(40.01369376400049, -74.32023837799966)","Fleet
Lakehurst, NJ 08733
",40.013693764,-74.320238378
310,Intake Site At McGuire Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5846&r=1,,Veterans Benefits Administration: Eastern Area Office,,,#VALUE!,#VALUE!
313,Intake Site At Patuxent River Naval Air Station ,http://www.va.gov/directory/guide/facility.asp?id=5819&r=1,,Veterans Benefits Administration: Eastern Area Office,"21993 Bundy Road
NAS Patuxent River, MD 20670
(38.268437882000455, -76.45092292499965)","21993 Bundy Road
NAS Patuxent River, MD 20670
",38.268437882,-76.450922925
373,Intake Site At Portsmouth Naval Shipyard/Naval Ambulatory Care Center ,http://www.va.gov/directory/guide/facility.asp?id=5825&r=1,,Veterans Benefits Administration: Eastern Area Office,,,#VALUE!,#VALUE!
308,Intake Site At US Naval Submarine Base New London at Groton ,http://www.va.gov/directory/guide/facility.asp?id=5771&r=1,,Veterans Benefits Administration: Eastern Area Office,"83 Groton
CT 06349
(41.401332100000445, -72.09044673099964)","83 Groton
CT 06349
",41.4013321,-72.090446731
310,Intake Site At Willow Grove ,http://www.va.gov/directory/guide/facility.asp?id=5848&r=1,,Veterans Benefits Administration: Eastern Area Office,"Fleet
Willow Grove, PA 19090
(40.14884081400049, -75.12270875399963)","Fleet
Willow Grove, PA 19090
",40.148840814,-75.122708754
325,Intake Site At Wright-Patterson Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5836&r=1,,Veterans Benefits Administration: Eastern Area Office,"4881 Sugar Maple Dr
Wright-Patterson Air Force Base, OH 45433
(39.79998255000049, -84.04060943499968)","4881 Sugar Maple Dr
Wright-Patterson Air Force Base, OH 45433
",39.79998255,-84.040609435
316,Atlanta VA Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=357&r=1,800-827-1000,Veterans Benefits Administration: Southern Area Office,"1700 Clairmont Road
Decatur, GA 30033
(33.80356108100045, -84.31068036699963)","1700 Clairmont Road
Decatur, GA 30033
",33.803561081,-84.310680367
319,Columbia Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=692&r=1,800-827-1000,Veterans Benefits Administration: Southern Area Office,"6437 Garners Ferry Road
Columbia, SC 29209
(33.97998713600049, -80.96187731599963)","6437 Garners Ferry Road
Columbia, SC 29209
",33.979987136,-80.961877316
315,Huntington Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=248&r=1,800-827-1000,Veterans Benefits Administration: Southern Area Office,"640 Fourth Ave
Huntington, WV 25701
(38.42004540300047, -82.44826238499968)","640 Fourth Ave
Huntington, WV 25701
",38.420045403,-82.448262385
323,Jackson Regional Office ,http://www.vba.va.gov/ro/south/jacks/JacksonInternetSite.htm,800-827-1000,Veterans Benefits Administration: Southern Area Office,"1600 Woodrow Wilson Avenue
Jackson, MS 39216
(32.32681483500045, -90.16832399399965)","1600 Woodrow Wilson Avenue
Jackson, MS 39216
",32.326814835,-90.168323994
327,Louisville Regional Office ,http://www.vba.va.gov/ro/central/louvl/index.htm,,Veterans Benefits Administration: Southern Area Office,"321 Main Street
Louisville, KY 40202
(38.25649507300045, -85.75527259799964)","321 Main Street
Louisville, KY 40202
",38.256495073,-85.755272598
322,Montgomery Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=359&r=1,800-827-1000,Veterans Benefits Administration: Southern Area Office,"345 Perry Hill Rd
Montgomery, AL 36109
(32.37577919700044, -86.24635953799964)","345 Perry Hill Rd
Montgomery, AL 36109
",32.375779197,-86.246359538
320,Nashville Regional Office ,http://www.vba.va.gov/ro/south/nashv/nashhome/nashhome.htm,800-827-1000,Veterans Benefits Administration: Southern Area Office,"110 9th Avenue
Nashville, TN 37203
(36.15906125000049, -86.78302567499969)","110 9th Avenue
Nashville, TN 37203
",36.15906125,-86.783025675
314,Roanoke Regional Office ,http://www.vba.va.gov/ro/Roanoke/,800-827-1000,Veterans Benefits Administration: Southern Area Office,"116 Jefferson Street
Roanoke, VA 24016
(37.27497075000048, -79.94047085599965)","116 Jefferson Street
Roanoke, VA 24016
",37.27497075,-79.940470856
355,San Juan Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=308&r=1,800-827-1000,Veterans Benefits Administration: Southern Area Office,"50 Carr
Guaynabo, PR 00968-8024
(18.40567291600047, -66.10276845099963)","50 Carr
Guaynabo, PR 00968-8024
",18.405672916,-66.102768451
317,St. Petersburg Regional Office ,http://www.benefits.va.gov/stpetersburg/,800-827-1000,Veterans Benefits Administration: Southern Area Office,"9500 Bay Pines Boulevard
St Petersburg, FL 33708
(27.813750706000462, -82.76943009699966)","9500 Bay Pines Boulevard
St Petersburg, FL 33708
",27.813750706,-82.769430097
372,Washington D.C. Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=259&r=1,800-827-1000,Veterans Benefits Administration: Southern Area Office,"1722 I Street
Washington D C, DC 20421
(38.901341940000464, -77.03992939599965)","1722 I Street
Washington D C, DC 20421
",38.90134194,-77.039929396
318,Winston-Salem Regional Office ,http://www.va.gov/directory/guide/facility.asp?id=240&r=1,800-827-1000,Veterans Benefits Administration: Southern Area Office,"251N Main Street
Winston-Salem, NC 27155
(36.17899326900044, -80.33936835599968)","251N Main Street
Winston-Salem, NC 27155
",36.178993269,-80.339368356
372,Intake Site At Andrews Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5873&r=1,,Veterans Benefits Administration: Southern Area Office,"316 MSS
Andrews AFB, MD 20762
(38.80007289700046, -76.89041775699962)","316 MSS
Andrews AFB, MD 20762
",38.800072897,-76.890417757
372,Intake Site At Boling Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5874&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
318,Intake Site At Camp Lejeune ,http://www.va.gov/directory/guide/facility.asp?id=5830&r=1,,Veterans Benefits Administration: Southern Area Office,"Dept of VA - Benefits Delivery
Camp Lejeune, NC
(34.72570107900049, -77.34409137599965)","Dept of VA - Benefits Delivery
Camp Lejeune, NC
",34.725701079,-77.344091376
319,Intake Site At Charleston Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5849&r=1,,Veterans Benefits Administration: Southern Area Office,"Airman
Charleston, SC
(32.781150461000436, -79.93160010799966)","Airman
Charleston, SC
",32.781150461,-79.931600108
318,Intake Site At Cherry Point MCAS ,http://www.va.gov/directory/guide/facility.asp?id=5831&r=1,,Veterans Benefits Administration: Southern Area Office,"Camp Lejeune Dept of VA - Benefits Delivery
Camp Lejeune, NC 28547
(34.700881739000465, -77.35317822199966)","Camp Lejeune Dept of VA - Benefits Delivery
Camp Lejeune, NC 28547
",34.700881739,-77.353178222
317,Intake Site At Corry Station ,http://www.va.gov/directory/guide/facility.asp?id=5781&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
372,Intake Site At DC Coast Guard ,http://www.va.gov/directory/guide/facility.asp?id=5875&r=1,,Veterans Benefits Administration: Southern Area Office,"2100 Second Street
Washington, DC 20593
(38.86720323200046, -77.01064840399965)","2100 Second Street
Washington, DC 20593
",38.867203232,-77.010648404
317,Intake Site At Eglin Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5772&r=1,,Veterans Benefits Administration: Southern Area Office,"Airman
Fort Walton Beach, FL 32542
(30.482133408000436, -86.50985584799969)","Airman
Fort Walton Beach, FL 32542
",30.482133408,-86.509855848
372,Intake Site At Fort Belvoir ,http://www.va.gov/directory/guide/facility.asp?id=5876&r=1,,Veterans Benefits Administration: Southern Area Office,"808 Old Dewitt
FT Belvoir, VA 22060
(38.70388316600048, -77.14563903499965)","808 Old Dewitt
FT Belvoir, VA 22060
",38.703883166,-77.145639035
316,Intake Site At Fort Benning ,http://www.va.gov/directory/guide/facility.asp?id=5788&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
318,Intake Site At Fort Bragg ,http://www.va.gov/directory/guide/facility.asp?id=5832&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
320,Intake Site At Fort Campbell ,http://www.va.gov/directory/guide/facility.asp?id=5806&r=1,,Veterans Benefits Administration: Southern Area Office,"Lee Soldier
Fort Campbell, KY
(36.644291104000445, -87.43855070899968)","Lee Soldier
Fort Campbell, KY
",36.644291104,-87.438550709
314,Intake Site At Fort Eustis ,http://www.va.gov/directory/guide/facility.asp?id=5886&r=1,800-827-1000,Veterans Benefits Administration: Southern Area Office,"210 Franklin Rd
Roanoke, VA 24011
(37.26907106400046, -79.94402103699963)","210 Franklin Rd
Roanoke, VA 24011
",37.269071064,-79.944021037
316,Intake Site At Fort Gordon ,http://www.va.gov/directory/guide/facility.asp?id=5789&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
319,Intake Site At Fort Jackson ,http://www.va.gov/directory/guide/facility.asp?id=5853&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
327,Intake Site At Fort Knox ,http://www.knox.army.mil/acap/va.htm,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
314,Intake Site At Fort Lee ,http://www.va.gov/directory/guide/facility.asp?id=5887&r=1,,Veterans Benefits Administration: Southern Area Office,"1403 Mahone Ave
Fort Lee, VA 23801
(37.2348606220005, -77.34080674499967)","1403 Mahone Ave
Fort Lee, VA 23801
",37.234860622,-77.340806745
372,Intake Site At Fort Myer ,http://www.va.gov/directory/guide/facility.asp?id=5877&r=1,,Veterans Benefits Administration: Southern Area Office,"126 Forest Circle
FT Myer, VA 22211
(38.88376246400048, -77.08294379999967)","126 Forest Circle
FT Myer, VA 22211
",38.883762464,-77.0829438
322,Intake Site At Fort Rucker ,http://www.va.gov/directory/guide/facility.asp?id=5733&r=1,,Veterans Benefits Administration: Southern Area Office,,,#VALUE!,#VALUE!
316,Intake Site At Fort Stewart/Hunter Army Airfield ,http://www.va.gov/directory/guide/facility.asp?id=5790&r=1,,Veterans Benefits Administration: Southern Area Office,"3 ID Welcome Center
Fort Stewart, GA
(32.08037122000047, -81.63481000399963)","3 ID Welcome Center
Fort Stewart, GA
",32.08037122,-81.634810004
317,Intake Site At Hurlburt Field ,http://www.va.gov/directory/guide/facility.asp?id=5773&r=1,,Veterans Benefits Administration: Southern Area Office,"Airman
Hulburt Field, FL 32544
(30.421012216000463, -86.69644776399969)","Airman
Hulburt Field, FL 32544
",30.421012216,-86.696447764
323,Intake Site At Keesler Air Force Base ,http://www.va.gov/directory/guide/facility.asp?id=5820&r=1,,Veterans Benefits Administration: Southern Area Office,"400 Veterans Ave
Biloxi, MS 39532
(30.409010331000445, -88.94720982699965)","400 Veterans Ave
Biloxi, MS 39532
",30.409010331,-88.947209827
317,Intake Site At Key West Coast Guard ,http://www.va.gov/directory/guide/facility.asp?id=5775&r=1,,Veterans Benefits Administration: Southern Area Office,"NAS Key
Key West, FL 33040
(24.561602844000447, -81.77218785599968)","NAS Key
Key West, FL 33040
",24.561602844,-81.772187856
